,"Number and percentage of public school male students retained in grade 11, by race/ethnicity, disability status, and English proficiency, by state: School Year 2013-14",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,State,Total Students,Race/Ethnicity,,,,,,,,,,,,,,Students With Disabilities Served Under IDEA,,Students With Disabilities Served Only Under Section 504,,English Language Learners,,Number of Schools,Percent of Schools Reporting 
,,,"American Indian or
Alaska Native",,Asian,,Hispanic or Latino of any race,,Black or African American,,White,,Native Hawaiian or Other Pacific Islander,,Two or more races,,,,,,,,,
,,,Number,Percent ,Number,Percent ,Number,Percent ,Number,Percent ,Number,Percent ,Number,Percent ,Number,Percent ,Number,Percent,Number,Percent,Number,Percent,,
Retained in grade 11,United States,"56,326 ",741 ,1.3 ,"1,544 ",2.7 ,"16,923 ",30.0 ,"16,815 ",29.9 ,"18,809 ",33.4 ,301 ,0.5 ,"1,193 ",2.1 ,"11,032 ",19.6 ,"1,573 ",2.8 ,"5,108 ",9.1 ,"8,380 ",100.0 
Retained in grade 11,Alabama,"1,129 ",6 ,0.5 ,8 ,0.7 ,41 ,3.6 ,638 ,56.5 ,419 ,37.1 ,4 ,0.4 ,13 ,1.2 ,147 ,13.0 ,10 ,0.9 ,26 ,2.3 ,204 ,100.0 
Retained in grade 11,Alaska,140 ,46 ,32.9 ,4 ,2.9 ,9 ,6.4 ,9 ,6.4 ,61 ,43.6 ,1 to 3,1.4 ,9 ,6.4 ,6 ,4.3 ,1 to 3,1.4 ,14 ,10.0 ,58 ,100.0 
Retained in grade 11,Arizona,"1,492 ",80 ,5.4 ,16 ,1.1 ,"1,000 ",67.0 ,119 ,8.0 ,259 ,17.4 ,1 to 3,0.2 ,15 ,1.0 ,207 ,13.9 ,23 ,1.5 ,80 ,5.4 ,73 ,100.0 
Retained in grade 11,Arkansas,275 ,1 to 3,1.1 ,0 ,0.0 ,32 ,11.6 ,129 ,46.9 ,103 ,37.5 ,1 to 3,1.1 ,5 ,1.8 ,26 ,9.5 ,9 ,3.3 ,20 ,7.3 ,74 ,100.0 
Retained in grade 11,California,"3,971 ",29 ,0.7 ,207 ,5.2 ,"2,511 ",63.2 ,471 ,11.9 ,653 ,16.4 ,33 ,0.8 ,67 ,1.7 ,537 ,13.5 ,54 ,1.4 ,872 ,22.0 ,452 ,100.0 
Retained in grade 11,Colorado,477 ,8 ,1.7 ,5 ,1.0 ,286 ,60.0 ,45 ,9.4 ,121 ,25.4 ,1 to 3,0.4 ,10 ,2.1 ,67 ,14.0 ,1 to 3,0.6 ,110 ,23.1 ,123 ,100.0 
Retained in grade 11,Connecticut,653 ,1 to 3,0.5 ,7 ,1.1 ,212 ,32.5 ,171 ,26.2 ,253 ,38.7 ,0 ,0.0 ,7 ,1.1 ,129 ,19.8 ,30 ,4.6 ,61 ,9.3 ,121 ,100.0 
Retained in grade 11,Delaware,184 ,1 to 3,1.1 ,1 to 3,1.1 ,20 ,10.9 ,89 ,48.4 ,68 ,37.0 ,0 ,0.0 ,1 to 3,1.6 ,53 ,28.8 ,6 ,3.3 ,7 ,3.8 ,31 ,100.0 
Retained in grade 11,District of Columbia,117 ,0 ,0.0 ,1 to 3,2.6 ,23 ,19.7 ,87 ,74.4 ,1 to 3,1.7 ,1 to 3,1.7 ,0 ,0.0 ,33 ,28.2 ,1 to 3,0.9 ,9 ,7.7 ,25 ,100.0 
Retained in grade 11,Florida,"5,581 ",27 ,0.5 ,90 ,1.6 ,"1,526 ",27.3 ,"1,624 ",29.1 ,"2,160 ",38.7 ,8 ,0.1 ,146 ,2.6 ,"1,322 ",23.7 ,229 ,4.1 ,448 ,8.0 ,357 ,100.0 
Retained in grade 11,Georgia,"3,422 ",8 ,0.2 ,79 ,2.3 ,408 ,11.9 ,"1,814 ",53.0 ,"1,021 ",29.8 ,6 ,0.2 ,86 ,2.5 ,548 ,16.0 ,118 ,3.4 ,131 ,3.8 ,395 ,100.0 
Retained in grade 11,Hawaii,299 ,4 ,1.3 ,79 ,26.4 ,21 ,7.0 ,8 ,2.7 ,33 ,11.0 ,132 ,44.1 ,22 ,7.4 ,80 ,26.8 ,9 ,3.0 ,33 ,11.0 ,52 ,100.0 
Retained in grade 11,Idaho,126 ,1 to 3,1.6 ,1 to 3,2.4 ,34 ,27.0 ,1 to 3,1.6 ,83 ,65.9 ,0 ,0.0 ,1 to 3,1.6 ,16 ,12.7 ,9 ,7.1 ,21 ,16.7 ,36 ,100.0 
Retained in grade 11,Illinois,"2,495 ",7 ,0.3 ,31 ,1.2 ,893 ,35.8 ,698 ,28.0 ,818 ,32.8 ,1 to 3,0.1 ,46 ,1.8 ,518 ,20.8 ,57 ,2.3 ,154 ,6.2 ,345 ,99.4 
Retained in grade 11,Indiana,166 ,0 ,0.0 ,0 ,0.0 ,17 ,10.2 ,43 ,25.9 ,96 ,57.8 ,0 ,0.0 ,10 ,6.0 ,59 ,35.5 ,0 ,0.0 ,6 ,3.6 ,59 ,100.0 
