,"Number and percentage of public school female students retained in grade 12, by race/ethnicity, disability status, and English proficiency, by state: School Year 2013-14",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,State,Total Students,Race/Ethnicity,,,,,,,,,,,,,,Students With Disabilities Served Under IDEA,,Students With Disabilities Served Only Under Section 504,,English Language Learners,,Number of Schools,Percent of Schools Reporting 
,,,"American Indian or
Alaska Native",,Asian,,Hispanic or Latino of any race,,Black or African American,,White,,Native Hawaiian or Other Pacific Islander,,Two or more races,,,,,,,,,
,,,Number,Percent ,Number,Percent ,Number,Percent ,Number,Percent ,Number,Percent ,Number,Percent ,Number,Percent ,Number,Percent,Number,Percent,Number,Percent,,
Retained in grade 12,United States,"56,738 ",954 ,1.7 ,"1,991 ",3.5 ,"18,244 ",32.2 ,"13,903 ",24.5 ,"19,972 ",35.2 ,253 ,0.4 ,"1,421 ",2.5 ,"14,709 ",25.9 ,"1,383 ",2.4 ,"6,580 ",11.6 ,"11,097 ",100.0 
Retained in grade 12,Alabama,555 ,4 ,0.7 ,7 ,1.3 ,19 ,3.4 ,294 ,53.0 ,226 ,40.7 ,0 ,0.0 ,5 ,0.9 ,124 ,22.3 ,8 ,1.4 ,9 ,1.6 ,183 ,100.0 
Retained in grade 12,Alaska,310 ,78 ,25.2 ,14 ,4.5 ,25 ,8.1 ,18 ,5.8 ,126 ,40.6 ,14 ,4.5 ,35 ,11.3 ,99 ,31.9 ,10 ,3.2 ,40 ,12.9 ,108 ,100.0 
Retained in grade 12,Arizona,"2,175 ",145 ,6.7 ,52 ,2.4 ,"1,278 ",58.8 ,138 ,6.3 ,524 ,24.1 ,15 ,0.7 ,23 ,1.1 ,360 ,16.6 ,173 ,8.0 ,135 ,6.2 ,203 ,100.0 
Retained in grade 12,Arkansas,99 ,0 ,0.0 ,1 to 3,3.0 ,18 ,18.2 ,26 ,26.3 ,49 ,49.5 ,1 to 3,3.0 ,0 ,0.0 ,13 ,13.1 ,4 ,4.0 ,11 ,11.1 ,75 ,100.0 
Retained in grade 12,California,"5,578 ",43 ,0.8 ,269 ,4.8 ,"3,696 ",66.3 ,695 ,12.5 ,744 ,13.3 ,48 ,0.9 ,83 ,1.5 ,"1,228 ",22.0 ,67 ,1.2 ,"1,783 ",32.0 ,765 ,100.0 
Retained in grade 12,Colorado,"2,803 ",43 ,1.5 ,75 ,2.7 ,"1,319 ",47.1 ,198 ,7.1 ,"1,088 ",38.8 ,9 ,0.3 ,71 ,2.5 ,697 ,24.9 ,38 ,1.4 ,502 ,17.9 ,320 ,100.0 
Retained in grade 12,Connecticut,464 ,6 ,1.3 ,15 ,3.2 ,121 ,26.1 ,88 ,19.0 ,227 ,48.9 ,1 to 3,0.6 ,4 ,0.9 ,188 ,40.5 ,32 ,6.9 ,38 ,8.2 ,149 ,100.0 
Retained in grade 12,Delaware,124 ,0 ,0.0 ,5 ,4.0 ,16 ,12.9 ,46 ,37.1 ,53 ,42.7 ,0 ,0.0 ,4 ,3.2 ,57 ,46.0 ,4 ,3.2 ,4 ,3.2 ,24 ,100.0 
Retained in grade 12,District of Columbia,33 ,0 ,0.0 ,0 ,0.0 ,1 to 3,9.1 ,30 ,90.9 ,0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,9 ,27.3 ,0 ,0.0 ,1 to 3,6.1 ,16 ,100.0 
Retained in grade 12,Florida,"3,834 ",14 ,0.4 ,55 ,1.4 ,"1,078 ",28.1 ,"1,537 ",40.1 ,"1,055 ",27.5 ,6 ,0.2 ,89 ,2.3 ,814 ,21.2 ,88 ,2.3 ,287 ,7.5 ,455 ,100.0 
Retained in grade 12,Georgia,"2,505 ",6 ,0.2 ,106 ,4.2 ,375 ,15.0 ,"1,310 ",52.3 ,650 ,25.9 ,4 ,0.2 ,54 ,2.2 ,817 ,32.6 ,102 ,4.1 ,164 ,6.5 ,393 ,100.0 
Retained in grade 12,Hawaii,32 ,0 ,0.0 ,7 ,21.9 ,1 to 3,9.4 ,0 ,0.0 ,4 ,12.5 ,16 ,50.0 ,1 to 3,6.3 ,12 ,37.5 ,0 ,0.0 ,6 ,18.8 ,35 ,100.0 
Retained in grade 12,Idaho,166 ,4 ,2.4 ,1 to 3,1.2 ,39 ,23.5 ,4 ,2.4 ,112 ,67.5 ,0 ,0.0 ,5 ,3.0 ,25 ,15.1 ,5 ,3.0 ,12 ,7.2 ,58 ,100.0 
Retained in grade 12,Illinois,"2,221 ",9 ,0.4 ,71 ,3.2 ,681 ,30.7 ,574 ,25.8 ,841 ,37.9 ,5 ,0.2 ,40 ,1.8 ,"1,061 ",47.8 ,43 ,1.9 ,196 ,8.8 ,477 ,99.6 
Retained in grade 12,Indiana,639 ,4 ,0.6 ,13 ,2.0 ,73 ,11.4 ,115 ,18.0 ,395 ,61.8 ,1 to 3,0.3 ,37 ,5.8 ,217 ,34.0 ,16 ,2.5 ,51 ,8.0 ,134 ,100.0 
Retained in grade 12,Iowa,431 ,8 ,1.9 ,17 ,3.9 ,116 ,26.9 ,44 ,10.2 ,228 ,52.9 ,0 ,0.0 ,18 ,4.2 ,124 ,28.8 ,1 to 3,0.7 ,23 ,5.3 ,80 ,100.0 
Retained in grade 12,Kansas,198 ,8 ,4.0 ,5 ,2.5 ,51 ,25.8 ,49 ,24.7 ,73 ,36.9 ,1 to 3,1.0 ,10 ,5.1 ,46 ,23.2 ,1 to 3,1.5 ,25 ,12.6 ,76 ,100.0 
Retained in grade 12,Kentucky,335 ,0 ,0.0 ,9 ,2.7 ,16 ,4.8 ,105 ,31.3 ,203 ,60.6 ,0 ,0.0 ,1 to 3,0.6 ,16 ,4.8 ,1 to 3,0.6 ,5 ,1.5 ,132 ,100.0 
Retained in grade 12,Louisiana,742 ,4 ,0.5 ,12 ,1.6 ,33 ,4.4 ,442 ,59.6 ,245 ,33.0 ,0 ,0.0 ,6 ,0.8 ,143 ,19.3 ,40 ,5.4 ,19 ,2.6 ,206 ,100.0 
Retained in grade 12,Maine,111 ,1 to 3,1.8 ,1 to 3,1.8 ,1 to 3,0.9 ,14 ,12.6 ,92 ,82.9 ,0 ,0.0 ,0 ,0.0 ,32 ,28.8 ,4 ,3.6 ,21 ,18.9 ,52 ,100.0 
Retained in grade 12,Maryland,"1,156 ",6 ,0.5 ,30 ,2.6 ,161 ,13.9 ,663 ,57.4 ,278 ,24.0 ,0 ,0.0 ,18 ,1.6 ,439 ,38.0 ,21 ,1.8 ,22 ,1.9 ,231 ,100.0 
Retained in grade 12,Massachusetts,670 ,1 to 3,0.4 ,27 ,4.0 ,194 ,29.0 ,179 ,26.7 ,253 ,37.8 ,0 ,0.0 ,14 ,2.1 ,200 ,29.9 ,19 ,2.8 ,93 ,13.9 ,200 ,100.0 
Retained in grade 12,Michigan,"1,627 ",34 ,2.1 ,21 ,1.3 ,113 ,6.9 ,407 ,25.0 ,999 ,61.4 ,1 to 3,0.1 ,51 ,3.1 ,294 ,18.1 ,44 ,2.7 ,75 ,4.6 ,568 ,100.0 
Retained in grade 12,Minnesota,"1,189 ",48 ,4.0 ,112 ,9.4 ,133 ,11.2 ,232 ,19.5 ,612 ,51.5 ,1 to 3,0.2 ,50 ,4.2 ,423 ,35.6 ,16 ,1.3 ,136 ,11.4 ,224 ,100.0 
Retained in grade 12,Mississippi,804 ,1 to 3,0.2 ,5 ,0.6 ,19 ,2.4 ,673 ,83.7 ,103 ,12.8 ,0 ,0.0 ,1 to 3,0.2 ,31 ,3.9 ,4 ,0.5 ,10 ,1.2 ,197 ,100.0 
Retained in grade 12,Missouri,711 ,5 ,0.7 ,10 ,1.4 ,58 ,8.2 ,183 ,25.7 ,439 ,61.7 ,1 to 3,0.3 ,14 ,2.0 ,294 ,41.4 ,12 ,1.7 ,21 ,3.0 ,249 ,100.0 
Retained in grade 12,Montana,33 ,13 ,39.4 ,0 ,0.0 ,1 to 3,9.1 ,0 ,0.0 ,14 ,42.4 ,0 ,0.0 ,1 to 3,9.1 ,4 ,12.1 ,0 ,0.0 ,1 to 3,6.1 ,30 ,100.0 
Retained in grade 12,Nebraska,497 ,15 ,3.0 ,35 ,7.0 ,137 ,27.6 ,53 ,10.7 ,224 ,45.1 ,4 ,0.8 ,29 ,5.8 ,179 ,36.0 ,5 ,1.0 ,82 ,16.5 ,80 ,100.0 
Retained in grade 12,Nevada,388 ,6 ,1.5 ,10 ,2.6 ,220 ,56.7 ,50 ,12.9 ,85 ,21.9 ,6 ,1.5 ,11 ,2.8 ,64 ,16.5 ,7 ,1.8 ,61 ,15.7 ,65 ,100.0 
Retained in grade 12,New Hampshire,222 ,1 to 3,0.5 ,4 ,1.8 ,10 ,4.5 ,7 ,3.2 ,196 ,88.3 ,0 ,0.0 ,4 ,1.8 ,107 ,48.2 ,8 ,3.6 ,1 to 3,0.9 ,64 ,100.0 
Retained in grade 12,New Jersey,466 ,6 ,1.3 ,13 ,2.8 ,162 ,34.8 ,109 ,23.4 ,171 ,36.7 ,1 to 3,0.2 ,4 ,0.9 ,149 ,32.0 ,10 ,2.1 ,22 ,4.7 ,202 ,100.0 
Retained in grade 12,New Mexico,414 ,88 ,21.3 ,1 to 3,0.7 ,220 ,53.1 ,8 ,1.9 ,89 ,21.5 ,0 ,0.0 ,6 ,1.4 ,61 ,14.7 ,7 ,1.7 ,88 ,21.3 ,98 ,100.0 
Retained in grade 12,New York,"4,433 ",25 ,0.6 ,313 ,7.1 ,"1,591 ",35.9 ,"1,531 ",34.5 ,931 ,21.0 ,11 ,0.2 ,31 ,0.7 ,742 ,16.7 ,66 ,1.5 ,854 ,19.3 ,785 ,100.0 
Retained in grade 12,North Carolina,"1,053 ",20 ,1.9 ,24 ,2.3 ,156 ,14.8 ,361 ,34.3 ,452 ,42.9 ,0 ,0.0 ,40 ,3.8 ,405 ,38.5 ,17 ,1.6 ,54 ,5.1 ,392 ,100.0 
Retained in grade 12,North Dakota,80 ,14 ,17.5 ,1 to 3,3.8 ,6 ,7.5 ,7 ,8.8 ,50 ,62.5 ,0 ,0.0 ,0 ,0.0 ,20 ,25.0 ,4 ,5.0 ,1 to 3,3.8 ,18 ,100.0 
Retained in grade 12,Ohio,"1,746 ",4 ,0.2 ,26 ,1.5 ,107 ,6.1 ,767 ,43.9 ,751 ,43.0 ,0 ,0.0 ,91 ,5.2 ,272 ,15.6 ,22 ,1.3 ,60 ,3.4 ,323 ,100.0 
Retained in grade 12,Oklahoma,390 ,46 ,11.8 ,4 ,1.0 ,88 ,22.6 ,79 ,20.3 ,157 ,40.3 ,0 ,0.0 ,16 ,4.1 ,70 ,17.9 ,1 to 3,0.5 ,30 ,7.7 ,134 ,100.0 
Retained in grade 12,Oregon,"1,675 ",48 ,2.9 ,29 ,1.7 ,457 ,27.3 ,25 ,1.5 ,"1,036 ",61.9 ,14 ,0.8 ,66 ,3.9 ,287 ,17.1 ,45 ,2.7 ,100 ,6.0 ,146 ,100.0 
Retained in grade 12,Pennsylvania,"1,480 ",1 to 3,0.1 ,28 ,1.9 ,264 ,17.8 ,283 ,19.1 ,864 ,58.4 ,0 ,0.0 ,39 ,2.6 ,577 ,39.0 ,50 ,3.4 ,71 ,4.8 ,453 ,100.0 
Retained in grade 12,Rhode Island,154 ,1 to 3,1.3 ,4 ,2.6 ,47 ,30.5 ,16 ,10.4 ,80 ,51.9 ,0 ,0.0 ,5 ,3.2 ,66 ,42.9 ,6 ,3.9 ,1 to 3,1.9 ,36 ,100.0 
Retained in grade 12,South Carolina,327 ,0 ,0.0 ,5 ,1.5 ,12 ,3.7 ,141 ,43.1 ,160 ,48.9 ,1 to 3,0.6 ,7 ,2.1 ,94 ,28.7 ,10 ,3.1 ,8 ,2.4 ,148 ,100.0 
Retained in grade 12,South Dakota,59 ,11 ,18.6 ,1 to 3,5.1 ,6 ,10.2 ,5 ,8.5 ,31 ,52.5 ,0 ,0.0 ,1 to 3,5.1 ,22 ,37.3 ,0 ,0.0 ,1 to 3,5.1 ,34 ,100.0 
Retained in grade 12,Tennessee,705 ,1 to 3,0.3 ,8 ,1.1 ,51 ,7.2 ,447 ,63.4 ,185 ,26.2 ,4 ,0.6 ,8 ,1.1 ,111 ,15.7 ,4 ,0.6 ,21 ,3.0 ,146 ,100.0 
Retained in grade 12,Texas,"6,465 ",44 ,0.7 ,209 ,3.2 ,"3,567 ",55.2 ,"1,075 ",16.6 ,"1,470 ",22.7 ,9 ,0.1 ,91 ,1.4 ,"1,973 ",30.5 ,219 ,3.4 ,799 ,12.4 ,"1,058 ",100.0 
Retained in grade 12,Utah,346 ,1 to 3,0.9 ,12 ,3.5 ,77 ,22.3 ,18 ,5.2 ,223 ,64.5 ,6 ,1.7 ,7 ,2.0 ,204 ,59.0 ,4 ,1.2 ,58 ,16.8 ,76 ,100.0 
Retained in grade 12,Vermont,60 ,1 to 3,1.7 ,1 to 3,1.7 ,0 ,0.0 ,0 ,0.0 ,56 ,93.3 ,0 ,0.0 ,1 to 3,3.3 ,28 ,46.7 ,4 ,6.7 ,1 to 3,3.3 ,37 ,100.0 
Retained in grade 12,Virginia,"1,176 ",1 to 3,0.2 ,72 ,6.1 ,258 ,21.9 ,416 ,35.4 ,394 ,33.5 ,1 to 3,0.3 ,31 ,2.6 ,325 ,27.6 ,18 ,1.5 ,168 ,14.3 ,285 ,100.0 
Retained in grade 12,Washington,"3,803 ",95 ,2.5 ,198 ,5.2 ,994 ,26.1 ,263 ,6.9 ,"1,941 ",51.0 ,60 ,1.6 ,252 ,6.6 ,927 ,24.4 ,104 ,2.7 ,320 ,8.4 ,447 ,100.0 
Retained in grade 12,West Virginia,160 ,0 ,0.0 ,4 ,2.5 ,0 ,0.0 ,18 ,11.3 ,138 ,86.3 ,0 ,0.0 ,0 ,0.0 ,18 ,11.3 ,0 ,0.0 ,0 ,0.0 ,63 ,100.0 
Retained in grade 12,Wisconsin,"1,020 ",22 ,2.2 ,39 ,3.8 ,161 ,15.8 ,160 ,15.7 ,602 ,59.0 ,0 ,0.0 ,36 ,3.5 ,207 ,20.3 ,9 ,0.9 ,76 ,7.5 ,331 ,100.0 
Retained in grade 12,Wyoming,74 ,8 ,10.8 ,0 ,0.0 ,11 ,14.9 ,0 ,0.0 ,53 ,71.6 ,0 ,0.0 ,1 to 3,2.7 ,34 ,45.9 ,4 ,5.4 ,1 to 3,4.1 ,36 ,100.0 
,,,,,,,,,,,,,,,,,,,,,,,,
,"NOTE: Table reads (for US Totals):  Of all 56,738 public school female students retained in grade 12, 954 (1.7%) were American Indian or Alaska Native, 14,709 (25.9%) were students with disabilities served under the Individuals with Disabilities Education Act (IDEA), and 1,383 (2.4%) were students with disabilities served solely under Section 504 of the Rehabilitation Act of 1973.",,,,,,,,,,,,,,,,,,,,,,,
,"            The ‘1 to 3’ reference indicates that the data have been suppressed based on the schools’ reported n-size, and that a midpoint was used to calculate the total.",,,,,,,,,,,,,,,,,,,,,,,
,            Data reported in this table represent 100.0% of responding schools.,,,,,,,,,,,,,,,,,,,,,,,
,"SOURCE: U.S. Department of Education, Office for Civil Rights, Civil Rights Data Collection, 2013-14, available at http://ocrdata.ed.gov. Data notes are available on the Data Notes page, under Additional Resources at http://ocrdata.ed.gov/DataNotes. ",,,,,,,,,,,,,,,,,,,,,,,
